Questionnaire Name,Account Number,Account Name,Country,CDP Region,Sector,Title,Description
Cities 2020,43975,Municipalidad de Magdalena del Mar,Peru, Latin America,"Other, please specify: FORESTACIÓN",,"EL PROYECTO AYUDARÁ EN LA CAPTURA DE CARBONO, REGULAR LA TEMPERATURA DE LA CIUDAD, GENERAR OXIGENO, AMORTIGUAR EL IMPACTO DE LOS FENÓMENOS NATURALES, PROTEGER Y RECUPERAR LOS SUELOS DE AS EROSIONES, DISMINUIR EL RUIDO, Y CREAR DIVERSIDAD Y LUGAR DE ESPARCIMIENTO DE LA POBLACIÓN. ASÍ MISMO, SE IMPLEMENTARÁ EL VIVERO MUNICIPAL EL SOSTENIMIENTO DE LAS ÁREAS VERDES Y EL MEJORAMIENTO EN EL SISTEMA DE RIEGO DE LAS ÁREAS VERDES"
Cities 2020,45219,Município de Aparecida,Brazil, Latin America,Outdoor lighting,,
Cities 2020,45219,Município de Aparecida,Brazil, Latin America,Waste recycling,,
Cities 2020,45219,Município de Aparecida,Brazil, Latin America,Water management,,
Cities 2020,50354,Alcaldía de Tegucigalpa,Honduras, Latin America,,,
Cities 2020,50354,Alcaldía de Tegucigalpa,Honduras, Latin America,,,
Cities 2020,50356,Ayuntamiento de Morelia,Mexico, Latin America,Water management,Decreto del cerro del aguila como area natural protegida,"Actualmente es un acuerdo aprobado por el Cabildo de la ciudad, desde el 1 de Junio del 2016, mediante el cual se establece el compromiso del H. Ayuntamiento de Morelia, para elaborar y operar la estrategia municipal de resiliencia e instalar una unidad de resiliencia como parte de la administración pública municipal, conforme a los objetivos de desarrollo Sostenible pactados para el 2030 por la comunidad de Naciones Unidad, específicamente el objetivo 11, el cual señala el logro de que las ciudades y los asentamientos sean inclusivos, seguros, resilientes y sostenibles y, entre sus metas, dicho objetivo establece que para el 2020 se pretende aumentar sustancialmente el número de ciudades y asentamientos humanos que adopten y pongan en marcha políticas y planes integrados para promover la inclusión, el uso eficiente de los recursos, la mitigación del cambio climático y la adaptación a él y la resiliencia ante los desastres, y desarrollar y poner en práctica, en consonancia con el Marco de Sendai para la Reducción del Riesgo de Desastres 2015-2030, la gestión integral de los riesgos de desastre a todos los niveles.El compromiso también es conforme a la Carta Mundial de Derecho a la Ciudad, que, si bien no es obligatoria, señala acuerdos y consensos interrnacionales sobre este tópico en particular.Además, el programa 100 Ciudades Resilientes de la Fundación Rockefeller otorga financiación directa para la contratación de un funcionario municipal de primer nivel como Director Ejecutivo de Resiliencia, asesoría financiera y logística para la colaboración de una Estrategia Integral de Resiliencia y acceso a una plataforma de servicios con organizaciones internacionales del sector privado y las organizaciones de la Sociedad Civil.Con este compromiso se procura integrar el criterio de resiliencia en los procesos de planeación coordinados por el Instituto Municipal de Planeación de Morelia, siendo parte integral del Sistema municipal de planeación y sus instrumentos, de tal manera que pueda operarse de manera transversal a través de las diferentes dependencias y entidades de la Administración Publica Municipal.La formulación e implementación de la estrategia de resiliencia se llevará a cabo con la participación de los ciudadanos y siguiendo los principios de gobierno abierto.La secretaría de Efectividad e Innovación Gubernamental promoverá y coordinará la incorporación de la estrategia Municipal de Resiliencia en las acciones como criterio para priorizar la inversión pública."
Cities 2020,50356,Ayuntamiento de Morelia,Mexico, Latin America,Water management,Pagos por servicios ambientales,"Pagos por servicios ambientales en los ejidos de Coapa, San Nicolas Obispo y Joyas la Huerta para la protección de 500 ha"
Cities 2020,50356,Ayuntamiento de Morelia,Mexico, Latin America,"Other, please specify:  incendios forestales",Pago de brigadas contra icendios,jornales de 10 brigadas para mes de mayo y junio
Cities 2020,50357,Ciudad de Mendoza,Argentina, Latin America,Waste management,,El plan de Renovación Urbana que la ciudad esta llevando a cabo en distintos sectores de nuestra ciudad esta siendo financiado por en parte por el Gobierno Nacional a través el BID y fuentes de finaciamiento propio
Cities 2020,50358,Gobierno Municipal de Toluca de Lerdo,Mexico, Latin America,,,
Cities 2020,50359,Gobierno Municipal de León de los Aldamas,Mexico, Latin America,"Other, please specify: Conservación y protección de áreas naturales protegidas",Conservación y protección de áreas naturales protegidas,"MEDIDAS DE CONSERVACIÓN Y PROTECCIÓN DE ÁREAS NATURALES PROTEGIDASOBJETIVOS: Realizar acciones de rehabilitación de suelos, reforestación y mantenimiento de los ecosistemas deteriorados existentes en el territorio municipal, con el fin de compensar los servicios ambientales que prestaban los sitios afectados.Además, apoyar el desarrollo de actividades encaminadas a la conservación de la biodiversidad a través del manejo y protección de los ecosistemas, incluyendo su uso sostenible.JUSTIFICACIÓN: Representa un cambio positivo en el financiamiento de la restauración ecológica y la conservación a nivel local, ya que abre la posibilidad de canalizar recursos de manera directa a acciones concretas para recuperar y conservar los ecosistemas, derivado de los procesos de regulación en materia de impacto ambiental de carácter municipal.DESCRIPCIÓN DEL PROYECTOEl programa contempla realizar acciones de conservación de suelo y agua con el fin de compensar el sistema ambiental intervenido con alguna obra en territorio municipal.Antes de la intervención con obras, se realiza un estudio de factibilidad para hacer constar que los trabajos son viables lo cual será determinado por las necesidades específicas de la zona, las condiciones del sitio (tipo de terreno, problemas ambientales, disponibilidad de agua, etc.)De igual manera las acciones de compensación pueden ser dirigidas al apoyo social de la población, proporcionándoles accesibilidad a servicios básicos; tal es el caso de sistemas de captación de agua de lluvia en los cuales se desarrolla un diagnóstico previo a la población estudio para analizar factibilidad y garantizar un mayor impacto social.Todas las obras se deberán realizar preferentemente antes de la temporada potencial de lluvias, para así maximizar el beneficio de la construcción de zanjas, bordos o reforestaciones.Las zanjas (tinas ciegas) y los bordos cumplirán la función de capturar agua que servirá de suministro para las posteriores reforestaciones.La naturaleza de las medidas de compensación indicará el tiempo factible para su elaboración, el tipo de recursos a requerir y en su caso los indicadores a evaluar.METAS DE ADAPTACIÓN:•Establecer un modelo eficiente de pago de compensaciones ambientales que contribuya al desarrollo sustentable del municipio.• Contar con un plan de acción que apoye a la restauración del ciclo hidrológico y los ciclos biogeoquímicos, la captura de carbono, la producción de oxígeno, la reducción de la temperatura y la polinización.ÁREAS DE BENEFICIO Y BENEFICIARIOS:• De manera directa el beneficio se refleja en los habitantes de las zonas aledañas en donde se aplican las medidas de conservación y restauración, principalmente en las áreas naturales protegidas.• De manera general beneficia a todo el territorio municipal y su población.INDICADORESCantidad de obras (metros lineales, metros cúbicos, sistemas de captación de agua instalados, cantidad de árboles reforestados, kilómetros de cercos de exclusión, etc.)."
Cities 2020,50359,Gobierno Municipal de León de los Aldamas,Mexico, Latin America,"Other, please specify: Conservación y protección de áreas naturales protegidas",Conservación y protección de áreas naturales protegidas,"OBJETIVOS GENERALES Y ESPECÍFICOS / ALINEACIÓN CON PROGRAMA DE GOBIERNOPlan de Manejo de Arbolado del Parque Metropolitano de León se alinea con los siguientes programas:• Sistema de parques. Busca crear un sistema de parques bajo un modelo de gestión basado en eficiencia, calidad y participación ciudadana, que permita optimizar la operación y mantenimiento de los parques para la convivencia de la población• Aprovechamiento Sustentable de Áreas Naturales. Que tiene por objetivo restaurar y promover el uso sostenible de los servicios ecosistémicos a través de acciones que favorezcan su conservación, preservación e integración de los valores económicos y sociales para mitigar los efectos del cambio climático en el municipio.JUSTIFICACIÓN DEL PROYECTO. Es necesario realizar mantenimiento de conservación, monitoreo y control cuando se hace uso recreativo de Áreas naturales protegidas, con estas actividades se logra mejorar y aumentar la permanencia de todos los elementos que las integran.Para el caso del parque metropolitano es de carácter prioritario; elaborar el plan de manejo de arbolado que evidencie las condiciones existentes actuales y establezca condicionantes de intervención en cualquier ejemplar de la cubierta vegetal y forestal. Todas las intervenciones se realizaran para lograr:• Mejorar las condiciones estéticas y estructurales de la cubierta vegetal.• Conservar los hábitats de las especies de fauna local y migratoria.• Mantener las características edáficas propiciadas por los árboles para la filtración de agua a la presa El Palote.METAS DE ADAPTACIÓN • Mejorar las condiciones estéticas y estructurales de la cubierta vegetal. • Conservar los hábitats de las especies de fauna local y migratoria. • Mantener las características edáficas propiciadas por los árboles para la filtración de agua a la presa El Palote.DESCRIPCIÓN GENERAL DEL PROYECTO. El Plan de manejo del arbolado del Parque Metropolitano de León, contempla el proceso integral de reforestación.1. Selección del sitio 2. Selección de especies 3. Selección de ejemplares en vivero de producción 4. Reforestación 5. Protección y mantenimiento 6. Selección del sitioINTERACCIÓN ENTRE LAS PARTES • Patronato del Parque Metropolitano: Gestiona a partir de establecimientos de zonas, levantamiento de datos, diagnósticos de condiciones  presentes y proyección de objetivos a corto y largo plazo; los planes de mantenimiento, mejora, recuperación y preservación de componentes naturales, el plan para el aumento de la cobertura vegetal y forestal y el plan de educación adecuado.• Sociedad, gobierno e Industrias: Disponen recursos, generan participación de actividades de reforestación y generan difusión de los planes gestionados por el parque.• Ambos: Fomentan la creación de espacios adecuados para la recreación social y contemplación natural.ÁREA DE BENEFICIO Y BENEFICIARIOS. El área de beneficio son las 337 hectáreas que conforman el Parque Metropolitano y los beneficiarios son el total de visitantes y usuarios de las áreas recreativas del parque.COMUNICACIÓN SOCIAL DEL PROYECTO. Se socializa con los visitantes a través de infografías que contienen información Ambiental, esto con el objetivo dedar a conocer sobre plagas, correcta reforestación, motivo de retiros, entre otros temas, También se hace uso delas redes sociales para comunicar dicho proyecto.Además se comunica a través de la página web www.parquemetroleon.com en infografías educativas y con un mapa de visualización en el que se pueden observar las zonas reforestadas, las zonas donde se han hecho retiros, tipo de árboles que se encuentran, zonas tratadas para el control de plagas, entre otros temas.INDICADORES• Númerode árboles reforestados • Número de árboles de retiro • Número de árboles intervenidos en el control de plagas • M2 de suelos mejorados a través de la incorporación de materia orgánica, A.C.’."
